Periode,Lini_Bisnis,Premi_akumulasi,Klaim_akumulasi,Premi,Klaim,bI_rate,inflasi,kurs_dolar,A_Pertanian_Kehutanan_dan_Perikanan,B_Pertambangan_dan_Penggalian,C_Industri_Pengolahan,D_Pengadaan_Listrik_dan_Gas,E_Pengadaan_Air_Pengelolaan_Sampah_Limbah_dan_Daur_Ulang,F_Konstruksi,G_Perdagangan_Besar_dan_Eceran_Reparasi_Mobil_dan_Sepeda_Motor,G1_Perdagangan_Mobil_Sepeda_Motor_dan_Reparasinya,H_Transportasi_dan_Pergudangan,I_Penyediaan_Akomodasi_dan_Makan_Minum,J_Informasi_dan_Komunikasi,K_Jasa_Keuangan_dan_Asuransi,K2_Asuransi_dan_Dana_Pensiun,L_Real_Estate,M_N_Jasa_Perusahaan,O_Administrasi_Pemerintahan_Pertahanan_dan_Jaminan_Sosial_Wajib,P_Jasa_Pendidikan,Q_Jasa_Kesehatan_dan_Kegiatan_Sosial,R_S_T_U_Jasa_lainnya,C_PRODUK_DOMESTIK_BRUTO
2022-03-01,CREDIT INSURANCE,3263,1917,3263,1917,3.5,2.64,14357,1.16,3.82,5.07,7.04,1.35,4.83,5.74,7.44,15.79,6.57,7.15,1.64,-0.52,3.78,5.96,-1.29,-1.41,4.52,8.25,5.02
2022-03-01,SURETY SHIP,317,111,317,111,3.5,2.64,14357,1.16,3.82,5.07,7.04,1.35,4.83,5.74,7.44,15.79,6.57,7.15,1.64,-0.52,3.78,5.96,-1.29,-1.41,4.52,8.25,5.02
2022-03-01,MISCELLANEOUS,1354,144,1354,144,3.5,2.64,14357,1.16,3.82,5.07,7.04,1.35,4.83,5.74,7.44,15.79,6.57,7.15,1.64,-0.52,3.78,5.96,-1.29,-1.41,4.52,8.25,5.02
2022-06-01,PROPERTY,14959,3994,9236,1648,3.5,4.35,14882,1.68,4.01,4.01,9.33,4.46,1.02,4.43,3.31,21.27,9.79,8.06,1.5,-1.7,2.16,7.92,-1.53,-1.07,6.51,9.26,5.46
2022-06-01,MOTOR VEHICLE,8759,2935,4019,1400,3.5,4.35,14882,1.68,4.01,4.01,9.33,4.46,1.02,4.43,3.31,21.27,9.79,8.06,1.5,-1.7,2.16,7.92,-1.53,-1.07,6.51,9.26,5.46
2022-06-01,MARINE CARGO,2133,505,901,288,3.5,4.35,14882,1.68,4.01,4.01,9.33,4.46,1.02,4.43,3.31,21.27,9.79,8.06,1.5,-1.7,2.16,7.92,-1.53,-1.07,6.51,9.26,5.46
2022-06-01,MARINE HULL,1128,480,469,241,3.5,4.35,14882,1.68,4.01,4.01,9.33,4.46,1.02,4.43,3.31,21.27,9.79,8.06,1.5,-1.7,2.16,7.92,-1.53,-1.07,6.51,9.26,5.46
2022-06-01,AVIATION & SATELITE,875,191,723,42,3.5,4.35,14882,1.68,4.01,4.01,9.33,4.46,1.02,4.43,3.31,21.27,9.79,8.06,1.5,-1.7,2.16,7.92,-1.53,-1.07,6.51,9.26,5.46
2022-06-01,ENERGY,1075,795,956,164,3.5,4.35,14882,1.68,4.01,4.01,9.33,4.46,1.02,4.43,3.31,21.27,9.79,8.06,1.5,-1.7,2.16,7.92,-1.53,-1.07,6.51,9.26,5.46
2022-06-01,ENGINEERING,1665,683,839,294,3.5,4.35,14882,1.68,4.01,4.01,9.33,4.46,1.02,4.43,3.31,21.27,9.79,8.06,1.5,-1.7,2.16,7.92,-1.53,-1.07,6.51,9.26,5.46
2022-06-01,LIABILITY,1829,89,779,43,3.5,4.35,14882,1.68,4.01,4.01,9.33,4.46,1.02,4.43,3.31,21.27,9.79,8.06,1.5,-1.7,2.16,7.92,-1.53,-1.07,6.51,9.26,5.46
2022-06-01,PERSONAL ACCIDENT & HEALTH,4510,2779,1526,1405,3.5,4.35,14882,1.68,4.01,4.01,9.33,4.46,1.02,4.43,3.31,21.27,9.79,8.06,1.5,-1.7,2.16,7.92,-1.53,-1.07,6.51,9.26,5.46
2022-06-01,CREDIT INSURANCE,6396,4671,3133,2754,3.5,4.35,14882,1.68,4.01,4.01,9.33,4.46,1.02,4.43,3.31,21.27,9.79,8.06,1.5,-1.7,2.16,7.92,-1.53,-1.07,6.51,9.26,5.46
2022-06-01,SURETY SHIP,626,221,309,110,3.5,4.35,14882,1.68,4.01,4.01,9.33,4.46,1.02,4.43,3.31,21.27,9.79,8.06,1.5,-1.7,2.16,7.92,-1.53,-1.07,6.51,9.26,5.46
2022-06-01,MISCELLANEOUS,2083,446,729,302,3.5,4.35,14882,1.68,4.01,4.01,9.33,4.46,1.02,4.43,3.31,21.27,9.79,8.06,1.5,-1.7,2.16,7.92,-1.53,-1.07,6.51,9.26,5.46
2022-09-01,PROPERTY,20575,5387,5616,1393,4.25,5.95,15232,1.95,3.22,4.83,8.05,4.26,0.63,5.37,6.01,25.8,17.79,6.94,0.87,-0.03,0.63,10.79,12.47,4.45,-1.7,9.13,5.73
2022-09-01,MOTOR VEHICLE,13042,4618,4283,1683,4.25,5.95,15232,1.95,3.22,4.83,8.05,4.26,0.63,5.37,6.01,25.8,17.79,6.94,0.87,-0.03,0.63,10.79,12.47,4.45,-1.7,9.13,5.73
2022-09-01,MARINE CARGO,3503,794,1370,289,4.25,5.95,15232,1.95,3.22,4.83,8.05,4.26,0.63,5.37,6.01,25.8,17.79,6.94,0.87,-0.03,0.63,10.79,12.47,4.45,-1.7,9.13,5.73
2022-09-01,MARINE HULL,1658,748,530,268,4.25,5.95,15232,1.95,3.22,4.83,8.05,4.26,0.63,5.37,6.01,25.8,17.79,6.94,0.87,-0.03,0.63,10.79,12.47,4.45,-1.7,9.13,5.73
2022-09-01,AVIATION & SATELITE,1110,263,235,72,4.25,5.95,15232,1.95,3.22,4.83,8.05,4.26,0.63,5.37,6.01,25.8,17.79,6.94,0.87,-0.03,0.63,10.79,12.47,4.45,-1.7,9.13,5.73
2022-09-01,ENERGY,1211,931,136,136,4.25,5.95,15232,1.95,3.22,4.83,8.05,4.26,0.63,5.37,6.01,25.8,17.79,6.94,0.87,-0.03,0.63,10.79,12.47,4.45,-1.7,9.13,5.73
2022-09-01,ENGINEERING,2370,1000,705,317,4.25,5.95,15232,1.95,3.22,4.83,8.05,4.26,0.63,5.37,6.01,25.8,17.79,6.94,0.87,-0.03,0.63,10.79,12.47,4.45,-1.7,9.13,5.73
2022-09-01,LIABILITY,2441,132,612,43,4.25,5.95,15232,1.95,3.22,4.83,8.05,4.26,0.63,5.37,6.01,25.8,17.79,6.94,0.87,-0.03,0.63,10.79,12.47,4.45,-1.7,9.13,5.73
2022-09-01,PERSONAL ACCIDENT & HEALTH,6314,4345,1804,1566,4.25,5.95,15232,1.95,3.22,4.83,8.05,4.26,0.63,5.37,6.01,25.8,17.79,6.94,0.87,-0.03,0.63,10.79,12.47,4.45,-1.7,9.13,5.73
2022-09-01,CREDIT INSURANCE,10773,8103,4377,3432,4.25,5.95,15232,1.95,3.22,4.83,8.05,4.26,0.63,5.37,6.01,25.8,17.79,6.94,0.87,-0.03,0.63,10.79,12.47,4.45,-1.7,9.13,5.73
2022-09-01,SURETY SHIP,973,332,347,111,4.25,5.95,15232,1.95,3.22,4.83,8.05,4.26,0.63,5.37,6.01,25.8,17.79,6.94,0.87,-0.03,0.63,10.79,12.47,4.45,-1.7,9.13,5.73
2022-09-01,MISCELLANEOUS,2886,761,803,315,4.25,5.95,15232,1.95,3.22,4.83,8.05,4.26,0.63,5.37,6.01,25.8,17.79,6.94,0.87,-0.03,0.63,10.79,12.47,4.45,-1.7,9.13,5.73
2022-12-01,PROPERTY,26233.4,9151.5,5658.4,3764.5,5.5,5.51,15592,2.25,4.38,4.89,6.61,3.23,2.01,5.53,5.92,19.87,11.94,7.73,1.93,-0.99,1.72,8.77,2.51,0.57,2.75,9.47,5.31
2022-12-01,MOTOR VEHICLE,18148.9,6498.9,5106.9,1880.9,5.5,5.51,15592,2.25,4.38,4.89,6.61,3.23,2.01,5.53,5.92,19.87,11.94,7.73,1.93,-0.99,1.72,8.77,2.51,0.57,2.75,9.47,5.31
2022-12-01,MARINE CARGO,4777.4,1159.1,1274.4,365.1,5.5,5.51,15592,2.25,4.38,4.89,6.61,3.23,2.01,5.53,5.92,19.87,11.94,7.73,1.93,-0.99,1.72,8.77,2.51,0.57,2.75,9.47,5.31
2022-12-01,MARINE HULL,2159.4,967.7,501.4,219.7,5.5,5.51,15592,2.25,4.38,4.89,6.61,3.23,2.01,5.53,5.92,19.87,11.94,7.73,1.93,-0.99,1.72,8.77,2.51,0.57,2.75,9.47,5.31
2022-12-01,AVIATION & SATELITE,2389.3,609.4,1279.3,346.4,5.5,5.51,15592,2.25,4.38,4.89,6.61,3.23,2.01,5.53,5.92,19.87,11.94,7.73,1.93,-0.99,1.72,8.77,2.51,0.57,2.75,9.47,5.31
2022-12-01,ENERGY,1507.6,1133,296.6,202,5.5,5.51,15592,2.25,4.38,4.89,6.61,3.23,2.01,5.53,5.92,19.87,11.94,7.73,1.93,-0.99,1.72,8.77,2.51,0.57,2.75,9.47,5.31
2022-12-01,ENGINEERING,3202,1258.6,832,258.6,5.5,5.51,15592,2.25,4.38,4.89,6.61,3.23,2.01,5.53,5.92,19.87,11.94,7.73,1.93,-0.99,1.72,8.77,2.51,0.57,2.75,9.47,5.31
2022-12-01,LIABILITY,3539.8,269,1098.8,137,5.5,5.51,15592,2.25,4.38,4.89,6.61,3.23,2.01,5.53,5.92,19.87,11.94,7.73,1.93,-0.99,1.72,8.77,2.51,0.57,2.75,9.47,5.31
2022-12-01,PERSONAL ACCIDENT & HEALTH,8534.8,6530.1,2220.8,2185.1,5.5,5.51,15592,2.25,4.38,4.89,6.61,3.23,2.01,5.53,5.92,19.87,11.94,7.73,1.93,-0.99,1.72,8.77,2.51,0.57,2.75,9.47,5.31
2022-12-01,CREDIT INSURANCE,14297.6,12613.5,3524.6,4510.5,5.5,5.51,15592,2.25,4.38,4.89,6.61,3.23,2.01,5.53,5.92,19.87,11.94,7.73,1.93,-0.99,1.72,8.77,2.51,0.57,2.75,9.47,5.31
2022-12-01,SURETY SHIP,1366.9,371.6,393.9,39.6,5.5,5.51,15592,2.25,4.38,4.89,6.61,3.23,2.01,5.53,5.92,19.87,11.94,7.73,1.93,-0.99,1.72,8.77,2.51,0.57,2.75,9.47,5.31
2022-12-01,MISCELLANEOUS,3963.8,1185.9,1077.8,424.9,5.5,5.51,15592,2.25,4.38,4.89,6.61,3.23,2.01,5.53,5.92,19.87,11.94,7.73,1.93,-0.99,1.72,8.77,2.51,0.57,2.75,9.47,5.31
2023-03-01,PROPERTY,6401,1849,6401,1849,5.75,4.97,14977,0.44,4.92,4.43,2.67,5.69,0.32,4.94,6.93,15.93,11.54,7.11,4.45,-0.67,0.37,6.37,2.1,1.02,4.77,8.9,5.04
2023-03-01,MOTOR VEHICLE,5197,1722,5197,1722,5.75,4.97,14977,0.44,4.92,4.43,2.67,5.69,0.32,4.94,6.93,15.93,11.54,7.11,4.45,-0.67,0.37,6.37,2.1,1.02,4.77,8.9,5.04
2023-03-01,MARINE CARGO,1527,355,1527,355,5.75,4.97,14977,0.44,4.92,4.43,2.67,5.69,0.32,4.94,6.93,15.93,11.54,7.11,4.45,-0.67,0.37,6.37,2.1,1.02,4.77,8.9,5.04
2023-03-01,MARINE HULL,702,228,702,228,5.75,4.97,14977,0.44,4.92,4.43,2.67,5.69,0.32,4.94,6.93,15.93,11.54,7.11,4.45,-0.67,0.37,6.37,2.1,1.02,4.77,8.9,5.04
2023-03-01,AVIATION & SATELITE,182,79,182,79,5.75,4.97,14977,0.44,4.92,4.43,2.67,5.69,0.32,4.94,6.93,15.93,11.54,7.11,4.45,-0.67,0.37,6.37,2.1,1.02,4.77,8.9,5.04
2023-03-01,ENERGY,109,203,109,203,5.75,4.97,14977,0.44,4.92,4.43,2.67,5.69,0.32,4.94,6.93,15.93,11.54,7.11,4.45,-0.67,0.37,6.37,2.1,1.02,4.77,8.9,5.04
2023-03-01,ENGINEERING,983,383,983,383,5.75,4.97,14977,0.44,4.92,4.43,2.67,5.69,0.32,4.94,6.93,15.93,11.54,7.11,4.45,-0.67,0.37,6.37,2.1,1.02,4.77,8.9,5.04
2023-03-01,LIABILITY,1463,66,1463,66,5.75,4.97,14977,0.44,4.92,4.43,2.67,5.69,0.32,4.94,6.93,15.93,11.54,7.11,4.45,-0.67,0.37,6.37,2.1,1.02,4.77,8.9,5.04
2023-03-01,PERSONAL ACCIDENT & HEALTH,3562,1876,3562,1876,5.75,4.97,14977,0.44,4.92,4.43,2.67,5.69,0.32,4.94,6.93,15.93,11.54,7.11,4.45,-0.67,0.37,6.37,2.1,1.02,4.77,8.9,5.04
2023-03-01,CREDIT INSURANCE,4158,2936,4158,2936,5.75,4.97,14977,0.44,4.92,4.43,2.67,5.69,0.32,4.94,6.93,15.93,11.54,7.11,4.45,-0.67,0.37,6.37,2.1,1.02,4.77,8.9,5.04
2023-03-01,SURETY SHIP,576,83,576,83,5.75,4.97,14977,0.44,4.92,4.43,2.67,5.69,0.32,4.94,6.93,15.93,11.54,7.11,4.45,-0.67,0.37,6.37,2.1,1.02,4.77,8.9,5.04
2023-03-01,MISCELLANEOUS,1237,127,1237,127,5.75,4.97,14977,0.44,4.92,4.43,2.67,5.69,0.32,4.94,6.93,15.93,11.54,7.11,4.45,-0.67,0.37,6.37,2.1,1.02,4.77,8.9,5.04
2023-06-01,PROPERTY,12552,3277,6151,1428,5.75,3.52,15000,2.03,5.01,4.88,3.15,4.78,5.23,5.29,6.64,15.28,9.91,8.03,2.86,1.33,0.96,9.59,8.16,5.43,8.28,11.89,5.17
2023-06-01,MOTOR VEHICLE,9841,3345,4644,1623,5.75,3.52,15000,2.03,5.01,4.88,3.15,4.78,5.23,5.29,6.64,15.28,9.91,8.03,2.86,1.33,0.96,9.59,8.16,5.43,8.28,11.89,5.17
2023-06-01,MARINE CARGO,2526,632,999,277,5.75,3.52,15000,2.03,5.01,4.88,3.15,4.78,5.23,5.29,6.64,15.28,9.91,8.03,2.86,1.33,0.96,9.59,8.16,5.43,8.28,11.89,5.17
2023-06-01,MARINE HULL,1219,496,517,268,5.75,3.52,15000,2.03,5.01,4.88,3.15,4.78,5.23,5.29,6.64,15.28,9.91,8.03,2.86,1.33,0.96,9.59,8.16,5.43,8.28,11.89,5.17
2023-06-01,AVIATION & SATELITE,493,215,311,136,5.75,3.52,15000,2.03,5.01,4.88,3.15,4.78,5.23,5.29,6.64,15.28,9.91,8.03,2.86,1.33,0.96,9.59,8.16,5.43,8.28,11.89,5.17
2023-06-01,ENERGY,1102,806,993,603,5.75,3.52,15000,2.03,5.01,4.88,3.15,4.78,5.23,5.29,6.64,15.28,9.91,8.03,2.86,1.33,0.96,9.59,8.16,5.43,8.28,11.89,5.17
2023-06-01,ENGINEERING,2297,700,1314,317,5.75,3.52,15000,2.03,5.01,4.88,3.15,4.78,5.23,5.29,6.64,15.28,9.91,8.03,2.86,1.33,0.96,9.59,8.16,5.43,8.28,11.89,5.17
2023-06-01,LIABILITY,2131,415,668,349,5.75,3.52,15000,2.03,5.01,4.88,3.15,4.78,5.23,5.29,6.64,15.28,9.91,8.03,2.86,1.33,0.96,9.59,8.16,5.43,8.28,11.89,5.17
2023-06-01,PERSONAL ACCIDENT & HEALTH,5367,3453,1805,1577,5.75,3.52,15000,2.03,5.01,4.88,3.15,4.78,5.23,5.29,6.64,15.28,9.91,8.03,2.86,1.33,0.96,9.59,8.16,5.43,8.28,11.89,5.17
2023-06-01,CREDIT INSURANCE,8406,6134,4248,3198,5.75,3.52,15000,2.03,5.01,4.88,3.15,4.78,5.23,5.29,6.64,15.28,9.91,8.03,2.86,1.33,0.96,9.59,8.16,5.43,8.28,11.89,5.17
2023-06-01,SURETY SHIP,910,296,334,213,5.75,3.52,15000,2.03,5.01,4.88,3.15,4.78,5.23,5.29,6.64,15.28,9.91,8.03,2.86,1.33,0.96,9.59,8.16,5.43,8.28,11.89,5.17
2023-06-01,MISCELLANEOUS,2064,361,827,234,5.75,3.52,15000,2.03,5.01,4.88,3.15,4.78,5.23,5.29,6.64,15.28,9.91,8.03,2.86,1.33,0.96,9.59,8.16,5.43,8.28,11.89,5.17
2023-09-01,PROPERTY,18651.2,4889.4,6099.2,1612.4,5.75,2.28,15487,1.49,6.95,5.19,5.06,4.49,6.39,5.1,5.34,14.74,10.94,8.51,5.24,-0.35,2.21,9.37,-6.24,-2.07,2.91,11.14,4.94
2023-09-01,MOTOR VEHICLE,14589.8,5209.3,4748.8,1864.3,5.75,2.28,15487,1.49,6.95,5.19,5.06,4.49,6.39,5.1,5.34,14.74,10.94,8.51,5.24,-0.35,2.21,9.37,-6.24,-2.07,2.91,11.14,4.94
2023-09-01,MARINE CARGO,3891.6,939.3,1365.6,307.3,5.75,2.28,15487,1.49,6.95,5.19,5.06,4.49,6.39,5.1,5.34,14.74,10.94,8.51,5.24,-0.35,2.21,9.37,-6.24,-2.07,2.91,11.14,4.94
2023-09-01,MARINE HULL,1894.3,871.2,675.3,375.2,5.75,2.28,15487,1.49,6.95,5.19,5.06,4.49,6.39,5.1,5.34,14.74,10.94,8.51,5.24,-0.35,2.21,9.37,-6.24,-2.07,2.91,11.14,4.94
2023-09-01,AVIATION & SATELITE,877.1,250.4,384.1,35.4,5.75,2.28,15487,1.49,6.95,5.19,5.06,4.49,6.39,5.1,5.34,14.74,10.94,8.51,5.24,-0.35,2.21,9.37,-6.24,-2.07,2.91,11.14,4.94
2023-09-01,ENERGY,1195.5,891.1,93.5,85.1,5.75,2.28,15487,1.49,6.95,5.19,5.06,4.49,6.39,5.1,5.34,14.74,10.94,8.51,5.24,-0.35,2.21,9.37,-6.24,-2.07,2.91,11.14,4.94
2023-09-01,ENGINEERING,3645,1158.7,1348,458.7,5.75,2.28,15487,1.49,6.95,5.19,5.06,4.49,6.39,5.1,5.34,14.74,10.94,8.51,5.24,-0.35,2.21,9.37,-6.24,-2.07,2.91,11.14,4.94
2023-09-01,LIABILITY,3025.5,497.4,894.5,82.4,5.75,2.28,15487,1.49,6.95,5.19,5.06,4.49,6.39,5.1,5.34,14.74,10.94,8.51,5.24,-0.35,2.21,9.37,-6.24,-2.07,2.91,11.14,4.94
2023-09-01,PERSONAL ACCIDENT & HEALTH,7547.9,5353.7,2180.9,1900.7,5.75,2.28,15487,1.49,6.95,5.19,5.06,4.49,6.39,5.1,5.34,14.74,10.94,8.51,5.24,-0.35,2.21,9.37,-6.24,-2.07,2.91,11.14,4.94
2023-09-01,CREDIT INSURANCE,13866.7,9818.5,5460.7,3684.5,5.75,2.28,15487,1.49,6.95,5.19,5.06,4.49,6.39,5.1,5.34,14.74,10.94,8.51,5.24,-0.35,2.21,9.37,-6.24,-2.07,2.91,11.14,4.94
2023-09-01,SURETY SHIP,1359.9,307,449.9,11,5.75,2.28,15487,1.49,6.95,5.19,5.06,4.49,6.39,5.1,5.34,14.74,10.94,8.51,5.24,-0.35,2.21,9.37,-6.24,-2.07,2.91,11.14,4.94
2023-09-01,MISCELLANEOUS,3034.2,584.4,970.2,223.4,5.75,2.28,15487,1.49,6.95,5.19,5.06,4.49,6.39,5.1,5.34,14.74,10.94,8.51,5.24,-0.35,2.21,9.37,-6.24,-2.07,2.91,11.14,4.94
2023-12-01,PROPERTY,26489,6842,7837.8,1952.6,6,2.61,15439,1.3,6.12,4.64,4.91,4.9,4.91,4.85,4.5,13.96,10.01,7.59,4.77,-0.5,1.43,8.24,1.5,1.78,4.66,10.52,5.05
2023-12-01,MOTOR VEHICLE,19497,7043,4907.2,1833.7,6,2.61,15439,1.3,6.12,4.64,4.91,4.9,4.91,4.85,4.5,13.96,10.01,7.59,4.77,-0.5,1.43,8.24,1.5,1.78,4.66,10.52,5.05
2023-12-01,MARINE CARGO,5083,1507,1191.4,567.7,6,2.61,15439,1.3,6.12,4.64,4.91,4.9,4.91,4.85,4.5,13.96,10.01,7.59,4.77,-0.5,1.43,8.24,1.5,1.78,4.66,10.52,5.05
2023-12-01,MARINE HULL,2591,1211,696.7,339.8,6,2.61,15439,1.3,6.12,4.64,4.91,4.9,4.91,4.85,4.5,13.96,10.01,7.59,4.77,-0.5,1.43,8.24,1.5,1.78,4.66,10.52,5.05
2023-12-01,AVIATION & SATELITE,1711,287,833.9,36.6,6,2.61,15439,1.3,6.12,4.64,4.91,4.9,4.91,4.85,4.5,13.96,10.01,7.59,4.77,-0.5,1.43,8.24,1.5,1.78,4.66,10.52,5.05
2023-12-01,ENERGY,1576,1327,380.5,435.9,6,2.61,15439,1.3,6.12,4.64,4.91,4.9,4.91,4.85,4.5,13.96,10.01,7.59,4.77,-0.5,1.43,8.24,1.5,1.78,4.66,10.52,5.05
2023-12-01,ENGINEERING,5232,1509,1587,350.3,6,2.61,15439,1.3,6.12,4.64,4.91,4.9,4.91,4.85,4.5,13.96,10.01,7.59,4.77,-0.5,1.43,8.24,1.5,1.78,4.66,10.52,5.05
2023-12-01,LIABILITY,3957,698,931.5,200.6,6,2.61,15439,1.3,6.12,4.64,4.91,4.9,4.91,4.85,4.5,13.96,10.01,7.59,4.77,-0.5,1.43,8.24,1.5,1.78,4.66,10.52,5.05
2023-12-01,PERSONAL ACCIDENT & HEALTH,9468,7138,1920.1,1784.3,6,2.61,15439,1.3,6.12,4.64,4.91,4.9,4.91,4.85,4.5,13.96,10.01,7.59,4.77,-0.5,1.43,8.24,1.5,1.78,4.66,10.52,5.05
2023-12-01,CREDIT INSURANCE,22338,16881,8471.3,7062.5,6,2.61,15439,1.3,6.12,4.64,4.91,4.9,4.91,4.85,4.5,13.96,10.01,7.59,4.77,-0.5,1.43,8.24,1.5,1.78,4.66,10.52,5.05
2023-12-01,SURETY SHIP,1809,743,449.1,436,6,2.61,15439,1.3,6.12,4.64,4.91,4.9,4.91,4.85,4.5,13.96,10.01,7.59,4.77,-0.5,1.43,8.24,1.5,1.78,4.66,10.52,5.05
2023-12-01,MISCELLANEOUS,4115,947,1080.8,362.6,6,2.61,15439,1.3,6.12,4.64,4.91,4.9,4.91,4.85,4.5,13.96,10.01,7.59,4.77,-0.5,1.43,8.24,1.5,1.78,4.66,10.52,5.05
